Kudos Date,Kudos Type,Parent ID
"28 Jan 2019, 11:52:53",Activity,2106599269
"2 Feb 2019, 23:42:34",Activity,2119631853
"3 Feb 2019, 14:28:37",Activity,2118881736
"3 Feb 2019, 17:36:41",Activity,2121778060
"4 Feb 2019, 12:43:49",Activity,2123221223
"4 Feb 2019, 18:14:06",Activity,2123924872
"4 Feb 2019, 18:14:08",Activity,2123996618
"4 Feb 2019, 18:14:19",Activity,2123823665
"4 Feb 2019, 20:22:18",Activity,2124292342
"5 Feb 2019, 21:15:03",Activity,2126095047
"6 Feb 2019, 15:26:36",Activity,2128097907
"6 Feb 2019, 15:26:38",Activity,2128107176
"6 Feb 2019, 16:55:34",Activity,2128212184
"6 Feb 2019, 17:09:00",Activity,2128390351
"7 Feb 2019, 17:27:06",Activity,2130309007
"8 Feb 2019, 17:09:32",Activity,2131756166
"8 Feb 2019, 20:32:41",Activity,2132220217
"10 Feb 2019, 14:04:03",Activity,2136903924
"10 Feb 2019, 18:02:03",Activity,2137108769
"10 Feb 2019, 18:02:58",Activity,2137082816
"10 Feb 2019, 18:03:11",Activity,2137096608
"10 Feb 2019, 18:03:14",Activity,2137382479
"11 Feb 2019, 16:46:53",Activity,2138700102
"11 Feb 2019, 16:46:54",Activity,2138701913
"11 Feb 2019, 16:47:11",Activity,2138479612
"12 Feb 2019, 06:22:06",Activity,2139387147
"13 Feb 2019, 05:47:12",Activity,2141922887
"13 Feb 2019, 08:43:14",Activity,2142816361
"13 Feb 2019, 17:04:54",Activity,2143683806
"13 Feb 2019, 19:03:58",Activity,2143994443
"15 Feb 2019, 09:41:28",Activity,2150143208
"15 Feb 2019, 09:41:30",Activity,2150148886
"15 Feb 2019, 10:01:35",Activity,2150148009
"15 Feb 2019, 16:48:54",Activity,2150875255
"15 Feb 2019, 17:33:50",Activity,2151001151
"16 Feb 2019, 09:56:43",Activity,2151138653
"16 Feb 2019, 18:25:09",Activity,2153149231
"16 Feb 2019, 18:26:20",Activity,2153398322
"16 Feb 2019, 18:26:20",Activity,2153121509
"19 Feb 2019, 10:58:02",Activity,2159590093
"19 Feb 2019, 16:42:14",Activity,2160453533
"24 Feb 2019, 15:33:08",Activity,2169092505
"24 Feb 2019, 20:12:29",Activity,2172583004
"25 Feb 2019, 07:26:02",Activity,2172448228
"25 Feb 2019, 07:26:02",Activity,2172411525
"25 Feb 2019, 10:51:39",Activity,2173960848
"25 Feb 2019, 10:51:42",Activity,2173953256
"25 Feb 2019, 10:51:45",Activity,2173944551
"25 Feb 2019, 18:25:47",Activity,2174890849
"26 Feb 2019, 12:49:46",Activity,2176147924
"26 Feb 2019, 13:04:43",Activity,2176597334
"26 Feb 2019, 19:43:18",Activity,2177278785
"27 Feb 2019, 12:51:28",Activity,2178891632
"27 Feb 2019, 16:54:18",Activity,2178619790
"27 Feb 2019, 19:05:30",Activity,2179931141
"28 Feb 2019, 08:03:19",Activity,2180960199
"1 Mar 2019, 12:51:08",Activity,2183207987
"1 Mar 2019, 18:48:24",Activity,2184135134
"1 Mar 2019, 18:48:26",Activity,2184042122
"6 Mar 2019, 10:02:35",Activity,2194497791
"7 Mar 2019, 08:12:04",Activity,2195439117
"14 Mar 2019, 22:25:08",Activity,2213107123
"14 Mar 2019, 22:25:11",Activity,2213740431
"14 Mar 2019, 22:25:14",Activity,2211659551
"18 Mar 2019, 12:47:22",Activity,2221655500
"18 Mar 2019, 13:46:57",Activity,2215818322
"18 Mar 2019, 14:48:12",Activity,2219805096
"23 Mar 2019, 21:11:49",Activity,2233214311
"23 Mar 2019, 21:11:53",Activity,2233450952
"23 Mar 2019, 21:12:23",Activity,2235026371
"24 Mar 2019, 20:12:39",Activity,2237388157
"25 Mar 2019, 07:22:38",Activity,2235913953
"25 Mar 2019, 12:51:37",Activity,2239440295
"25 Mar 2019, 12:54:18",Activity,2239411054
"25 Mar 2019, 15:22:02",Activity,2239138114
"26 Mar 2019, 09:31:04",Activity,2241383043
"28 Mar 2019, 19:28:21",Activity,2247327517
"28 Mar 2019, 21:01:45",Activity,2247720387
"29 Mar 2019, 10:24:59",Activity,2247263441
"30 Mar 2019, 12:02:34",Activity,2251133575
"30 Mar 2019, 12:03:09",Activity,2251164170
"30 Mar 2019, 18:01:13",Activity,2252189528
"30 Mar 2019, 18:01:14",Activity,2252003306
"30 Mar 2019, 18:01:16",Activity,2252080567
"31 Mar 2019, 14:35:19",Activity,2253694997
"31 Mar 2019, 15:00:12",Activity,2255030673
"2 Apr 2019, 10:16:02",Activity,2259167548
"2 Apr 2019, 10:21:42",Activity,2257503061
"2 Apr 2019, 10:21:43",Activity,2256658754
"2 Apr 2019, 10:21:44",Activity,2249761028
"2 Apr 2019, 10:21:45",Activity,2248799687
"2 Apr 2019, 10:21:47",Activity,2244902890
"2 Apr 2019, 10:21:48",Activity,2243891479
"2 Apr 2019, 10:21:50",Activity,2242371484
"2 Apr 2019, 15:45:42",Activity,2259754345
"2 Apr 2019, 18:23:06",Activity,2259653402
"5 Apr 2019, 06:33:45",Activity,2264664414
"5 Apr 2019, 06:33:49",Activity,2264664420
"5 Apr 2019, 08:56:05",Activity,2266177575
"5 Apr 2019, 15:52:15",Activity,2266934756
"5 Apr 2019, 17:59:27",Activity,2266333524
"6 Apr 2019, 12:22:35",Activity,2268822667
"6 Apr 2019, 12:22:38",Activity,2268790621
"6 Apr 2019, 12:22:41",Activity,2268504411
"6 Apr 2019, 12:22:42",Activity,2268105669
"7 Apr 2019, 16:50:20",Activity,2271169660
"8 Apr 2019, 06:39:43",Activity,2273256542
"8 Apr 2019, 06:39:45",Activity,2273254423
"8 Apr 2019, 10:43:58",Activity,2274008952
"8 Apr 2019, 18:15:24",Activity,2275165873
"9 Apr 2019, 18:19:56",Activity,2277461280
"9 Apr 2019, 18:20:02",Activity,2276986656
"10 Apr 2019, 12:46:04",Activity,2278872237
"10 Apr 2019, 19:03:36",Activity,2279843302
"11 Apr 2019, 06:24:25",Activity,2280710754
"11 Apr 2019, 09:34:46",Activity,2281263769
"11 Apr 2019, 13:17:51",Activity,2281688648
"11 Apr 2019, 20:36:54",Activity,2282739572
"11 Apr 2019, 20:37:33",Activity,2282294398
"12 Apr 2019, 08:51:07",Activity,2283650937
"12 Apr 2019, 13:37:43",Activity,2283996022
"12 Apr 2019, 13:59:27",Activity,2284041799
"12 Apr 2019, 16:22:30",Activity,2284374800
"14 Apr 2019, 07:24:30",Activity,2287527740
"15 Apr 2019, 11:07:32",Activity,2291074457
"15 Apr 2019, 12:19:43",Activity,2291213903
"15 Apr 2019, 17:03:47",Activity,2291999047
"15 Apr 2019, 17:03:49",Activity,2291931021
"16 Apr 2019, 08:04:32",Activity,2293379410
"16 Apr 2019, 11:40:00",Activity,2293424291
"16 Apr 2019, 18:29:15",Activity,2294437299
"17 Apr 2019, 08:50:28",Activity,2296059058
"17 Apr 2019, 11:24:53",Activity,2296263109
"17 Apr 2019, 11:24:56",Activity,2296257674
"17 Apr 2019, 13:18:21",Activity,2296406083
"17 Apr 2019, 18:22:13",Activity,2297114471
"18 Apr 2019, 14:47:02",Activity,2298599298
"18 Apr 2019, 19:31:00",Activity,2299788070
"19 Apr 2019, 18:21:43",Activity,2301436025
"19 Apr 2019, 18:21:47",Activity,2302357414
"19 Apr 2019, 18:21:50",Activity,2302270892
"19 Apr 2019, 18:22:01",Activity,2302038999
"19 Apr 2019, 18:22:05",Activity,2302282561
"20 Apr 2019, 18:35:51",Activity,2304636079
"20 Apr 2019, 18:35:57",Activity,2304934277
"20 Apr 2019, 18:35:58",Activity,2304982949
"22 Apr 2019, 11:41:32",Activity,2309449671
"22 Apr 2019, 11:41:34",Activity,2309113855
"22 Apr 2019, 11:46:50",Activity,2309333511
"22 Apr 2019, 14:15:38",Activity,2309994389
"22 Apr 2019, 14:15:39",Activity,2309996836
"22 Apr 2019, 14:15:41",Activity,2310056477
"22 Apr 2019, 19:23:32",Activity,2310534852
"23 Apr 2019, 16:33:38",Activity,2312948761
"25 Apr 2019, 11:34:46",Activity,2317614339
"25 Apr 2019, 11:34:47",Activity,2317617077
"25 Apr 2019, 12:14:47",Activity,2317273091
"25 Apr 2019, 14:59:35",Activity,2317332527
"26 Apr 2019, 10:34:55",Activity,2319922218
"26 Apr 2019, 15:41:49",Activity,2320302312
"26 Apr 2019, 15:41:52",Activity,2320067999
"26 Apr 2019, 15:41:52",Activity,2320060619
"28 Apr 2019, 12:18:54",Activity,2324678451
"28 Apr 2019, 12:33:27",Activity,2325348487
"28 Apr 2019, 19:44:53",Activity,2326633356
"28 Apr 2019, 19:44:57",Activity,2326631108
"29 Apr 2019, 08:46:38",Activity,2327458902
"29 Apr 2019, 17:55:53",Activity,2328388734
"30 Apr 2019, 08:37:06",Activity,2329850319
"1 May 2019, 08:24:22",Activity,2332403899
"1 May 2019, 15:56:59",Activity,2333597357
"3 May 2019, 06:53:52",Activity,2337911622
"3 May 2019, 06:53:55",Activity,2336495447
"3 May 2019, 06:53:56",Activity,2330807887
"3 May 2019, 06:53:58",Activity,2329044577
"3 May 2019, 08:32:24",Activity,2338008962
"3 May 2019, 15:34:17",Activity,2338389931
"3 May 2019, 16:47:48",Activity,2338882580
"4 May 2019, 12:40:07",Activity,2340532161
"4 May 2019, 12:40:19",Activity,2340540689
"4 May 2019, 21:00:53",Activity,2341653051
"5 May 2019, 06:02:38",Activity,2342230673
"5 May 2019, 18:01:46",Activity,2343377815
"6 May 2019, 06:51:36",Activity,2345299462
"6 May 2019, 06:52:02",Activity,2345226612
"6 May 2019, 08:38:01",Activity,2345796901
"6 May 2019, 11:28:30",Activity,2346004967
"6 May 2019, 18:58:08",Activity,2346824607
"6 May 2019, 18:58:12",Activity,2347093646
"7 May 2019, 07:32:21",Activity,2347706115
"7 May 2019, 08:46:24",Activity,2348239782
"10 May 2019, 07:28:56",Activity,2355607303
"10 May 2019, 11:11:47",Activity,2355863776
"10 May 2019, 11:11:47",Activity,2355871318
"10 May 2019, 11:11:48",Activity,2355867113
"10 May 2019, 19:24:07",Activity,2356569556
"10 May 2019, 21:10:35",Activity,2356034461
"10 May 2019, 21:31:33",Activity,2356857296
"11 May 2019, 19:20:16",Activity,2359536035
"11 May 2019, 19:20:19",Activity,2359231901
"11 May 2019, 19:20:27",Activity,2358303083
"12 May 2019, 12:07:59",Activity,2361419733
"12 May 2019, 14:11:37",Activity,2361740333
"12 May 2019, 18:51:34",Activity,2362338407
"13 May 2019, 08:40:21",Activity,2363617238
"13 May 2019, 16:36:13",Activity,2364106205
"13 May 2019, 18:09:49",Activity,2364565650
"13 May 2019, 18:15:23",Activity,2364614085
"14 May 2019, 12:37:00",Activity,2366243302
"14 May 2019, 12:37:03",Activity,2366133466
"14 May 2019, 18:52:12",Activity,2367037980
"14 May 2019, 18:52:12",Activity,2367107849
"14 May 2019, 18:52:14",Activity,2367051056
"14 May 2019, 18:52:15",Activity,2367006445
"14 May 2019, 20:47:51",Activity,2367731184
"15 May 2019, 08:30:17",Activity,2368918602
"15 May 2019, 08:58:01",Activity,2368981602
"15 May 2019, 15:39:51",Activity,2369810657
"15 May 2019, 15:39:51",Activity,2369808099
"15 May 2019, 16:59:12",Activity,2370033992
"16 May 2019, 06:33:20",Activity,2371453400
"17 May 2019, 08:10:53",Activity,2374202738
"17 May 2019, 15:34:46",Activity,2374628219
"17 May 2019, 15:34:47",Activity,2374212314
"18 May 2019, 09:33:40",Activity,2375687005
"18 May 2019, 09:33:45",Activity,2375676169
"18 May 2019, 09:34:01",Activity,2375010483
"20 May 2019, 08:44:01",Activity,2379957607
"20 May 2019, 08:44:03",Activity,2380410168
"20 May 2019, 08:44:09",Activity,2377755299
"20 May 2019, 08:44:11",Activity,2381200388
"20 May 2019, 08:44:30",Activity,2380148081
"20 May 2019, 11:18:02",Activity,2382390985
"21 May 2019, 17:59:38",Activity,2385675024
"22 May 2019, 18:31:51",Activity,2388665890
"22 May 2019, 18:31:52",Activity,2388557685
"22 May 2019, 18:31:54",Activity,2388550852
"22 May 2019, 19:25:48",Activity,2388785869
"26 May 2019, 21:13:04",Activity,2379235927
"28 May 2019, 14:59:32",Activity,2403643350
"28 May 2019, 17:33:28",Activity,2404327800
"29 May 2019, 10:55:20",Activity,2405796267
"29 May 2019, 20:04:11",Activity,2406811076
"30 May 2019, 09:09:54",Activity,2408328527
"30 May 2019, 16:27:58",Activity,2409299782
"30 May 2019, 18:44:09",Activity,2408822932
"30 May 2019, 18:44:10",Activity,2408821614
"3 Jun 2019, 09:17:32",Activity,2419520036
"4 Jun 2019, 15:36:58",Activity,2422987699
"4 Jun 2019, 15:37:28",Activity,2422105949
"4 Jun 2019, 20:10:35",Activity,2423178211
"5 Jun 2019, 16:30:55",Activity,2413694306
"5 Jun 2019, 16:30:56",Activity,2425816503
"5 Jun 2019, 16:30:59",Activity,2425817286
"5 Jun 2019, 16:31:01",Activity,2425817320
"5 Jun 2019, 16:31:02",Activity,2422233631
"5 Jun 2019, 16:31:05",Activity,2416200268
"5 Jun 2019, 16:31:06",Activity,2425816696
"5 Jun 2019, 16:31:08",Activity,2425816910
"5 Jun 2019, 16:31:13",Activity,2425816940
"5 Jun 2019, 16:31:15",Activity,2418640529
"7 Jun 2019, 09:16:18",Activity,2429888407
"7 Jun 2019, 19:54:35",Activity,2430583947
"8 Jun 2019, 17:28:15",Activity,2433326454
"9 Jun 2019, 11:15:36",Activity,2435247408
"9 Jun 2019, 16:09:21",Activity,2436585817
"10 Jun 2019, 08:54:45",Activity,2438327020
"10 Jun 2019, 10:17:04",Activity,2438575695
"10 Jun 2019, 12:39:45",Activity,2438330871
"10 Jun 2019, 15:32:37",Activity,2439286791
"11 Jun 2019, 09:15:56",Activity,2440902325
"11 Jun 2019, 17:37:40",Activity,2441764803
"11 Jun 2019, 20:04:13",Activity,2442487316
"12 Jun 2019, 16:40:13",Activity,2444453466
"12 Jun 2019, 16:40:16",Activity,2443476712
"12 Jun 2019, 16:40:21",Activity,2442396053
"14 Jun 2019, 10:12:40",Activity,2448805639
"14 Jun 2019, 16:06:47",Activity,2449497508
"15 Jun 2019, 21:24:18",Activity,2453009087
"16 Jun 2019, 06:45:17",Activity,2451562811
"18 Jun 2019, 10:01:14",Activity,2459491395
"18 Jun 2019, 21:31:44",Activity,2461102322
"20 Jun 2019, 15:54:08",Activity,2465841652
"21 Jun 2019, 11:46:52",Activity,2467855884
"22 Jun 2019, 17:49:45",Activity,2470483557
"22 Jun 2019, 18:00:54",Activity,2470418274
"22 Jun 2019, 18:01:14",Activity,2470424538
"23 Jun 2019, 11:42:13",Activity,2473375992
"23 Jun 2019, 12:10:08",Activity,2473614708
"23 Jun 2019, 16:23:16",Activity,2473880713
"23 Jun 2019, 16:23:34",Activity,2473384103
"25 Jun 2019, 20:54:03",Activity,2480084730
"25 Jun 2019, 20:54:09",Activity,2479996268
"28 Jun 2019, 17:11:09",Activity,2487631626
"28 Jun 2019, 18:16:13",Activity,2487816757
"28 Jun 2019, 19:05:45",Activity,2487791367
"28 Jun 2019, 20:55:53",Activity,2488056358
"29 Jun 2019, 16:10:00",Activity,2490144690
"29 Jun 2019, 17:19:17",Activity,2489394618
"29 Jun 2019, 19:00:14",Activity,2490544037
"30 Jun 2019, 11:36:28",Activity,2490735931
"30 Jun 2019, 12:19:16",Activity,2492065892
"30 Jun 2019, 15:42:19",Activity,2492640044
"30 Jun 2019, 15:42:25",Activity,2492557389
"1 Jul 2019, 07:43:19",Activity,2494363739
"1 Jul 2019, 07:43:38",Activity,2494412103
"1 Jul 2019, 16:03:57",Activity,2495312156
"1 Jul 2019, 16:40:34",Activity,2495338149
"1 Jul 2019, 16:40:37",Activity,2495037077
"1 Jul 2019, 19:01:07",Activity,2495546300
"3 Jul 2019, 06:31:38",Activity,2499797384
"3 Jul 2019, 10:05:41",Activity,2500066881
"3 Jul 2019, 16:29:39",Activity,2501051148
"3 Jul 2019, 19:47:36",Activity,2501388963
"3 Jul 2019, 19:47:44",Activity,2501221744
"4 Jul 2019, 08:44:57",Activity,2502756754
"4 Jul 2019, 15:10:37",Activity,2503314198
"6 Jul 2019, 16:45:14",Activity,2509365588
"6 Jul 2019, 19:40:14",Activity,2509679958
"7 Jul 2019, 11:40:17",Activity,2511323749
"7 Jul 2019, 11:40:22",Activity,2511189266
"7 Jul 2019, 13:47:28",Activity,2511636430
"7 Jul 2019, 13:47:31",Activity,2511513928
"7 Jul 2019, 19:24:59",Activity,2512790361
"8 Jul 2019, 10:49:59",Activity,2513955008
"8 Jul 2019, 14:02:05",Activity,2514511265
"8 Jul 2019, 20:04:37",Activity,2515202888
"9 Jul 2019, 19:08:20",Activity,2517340514
"10 Jul 2019, 07:38:01",Activity,2519625865
"10 Jul 2019, 21:27:28",Activity,2520521848
"11 Jul 2019, 05:37:25",Activity,2521681977
"11 Jul 2019, 13:11:53",Activity,2522452228
"12 Jul 2019, 10:05:26",Activity,2525151103
"12 Jul 2019, 15:17:48",Activity,2525735404
"12 Jul 2019, 16:52:22",Activity,2526029503
"12 Jul 2019, 16:56:11",Activity,2526049864
"13 Jul 2019, 17:21:37",Activity,2528573697
"14 Jul 2019, 21:09:50",Activity,2531249970
"14 Jul 2019, 21:09:52",Activity,2532369683
"14 Jul 2019, 21:09:53",Activity,2530942704
"14 Jul 2019, 21:09:55",Activity,2531193841
"14 Jul 2019, 21:10:47",Activity,2530832243
"14 Jul 2019, 21:11:05",Activity,2531582252
"14 Jul 2019, 21:11:07",Activity,2530398281
"15 Jul 2019, 13:08:42",Activity,2533428645
"15 Jul 2019, 13:08:46",Activity,2533833104
"16 Jul 2019, 06:29:36",Activity,2535937970
"16 Jul 2019, 08:42:47",Activity,2536048672
"16 Jul 2019, 15:45:53",Activity,2537063688
"16 Jul 2019, 15:45:55",Activity,2537054924
"16 Jul 2019, 15:45:58",Activity,2537084384
"18 Jul 2019, 20:13:37",Activity,2543319196
"18 Jul 2019, 22:02:53",Activity,2543894547
"19 Jul 2019, 13:00:18",Activity,2545044044
"19 Jul 2019, 21:02:38",Activity,2546058129
"20 Jul 2019, 14:27:41",Activity,2547921130
"20 Jul 2019, 23:27:43",Activity,2548226722
"20 Jul 2019, 23:27:53",Activity,2548732492
"21 Jul 2019, 12:35:52",Activity,2550596529
"21 Jul 2019, 12:35:55",Activity,2550491755
"21 Jul 2019, 12:36:58",Activity,2550220550
"22 Jul 2019, 07:25:18",Activity,2552822906
"23 Jul 2019, 09:31:22",Activity,2555621918
"23 Jul 2019, 16:28:35",Activity,2556636618
"23 Jul 2019, 16:28:39",Activity,2556620356
"24 Jul 2019, 07:45:59",Activity,2557653247
"24 Jul 2019, 12:07:54",Activity,2558823511
"24 Jul 2019, 12:07:55",Activity,2558580437
"25 Jul 2019, 16:39:45",Activity,2562301140
"26 Jul 2019, 09:58:07",Activity,2564000569
"26 Jul 2019, 15:52:59",Activity,2564793464
"26 Jul 2019, 17:49:53",Activity,2564933288
"26 Jul 2019, 21:26:36",Activity,2565352584
"27 Jul 2019, 09:06:36",Activity,2565328485
"27 Jul 2019, 09:06:39",Activity,2565342901
"27 Jul 2019, 09:06:42",Activity,2565345641
"27 Jul 2019, 20:42:32",Activity,2567968711
"27 Jul 2019, 20:42:46",Activity,2566982726
"27 Jul 2019, 20:42:49",Activity,2566695045
"28 Jul 2019, 20:41:09",Activity,2570921499
"28 Jul 2019, 20:41:13",Activity,2569768606
"30 Jul 2019, 10:10:14",Activity,2574821359
"30 Jul 2019, 20:45:37",Activity,2576093226
"30 Jul 2019, 20:45:42",Activity,2576521405
"31 Jul 2019, 17:00:49",Activity,2578886748
"1 Aug 2019, 15:12:55",Activity,2580532167
"1 Aug 2019, 16:01:16",Activity,2581626047
"1 Aug 2019, 20:43:04",Activity,2582455034
"2 Aug 2019, 08:27:07",Activity,2583418676
"2 Aug 2019, 16:23:18",Activity,2584262432
"2 Aug 2019, 19:12:51",Activity,2584810853
"2 Aug 2019, 21:56:14",Activity,2585133448
"3 Aug 2019, 13:14:11",Activity,2586442822
"3 Aug 2019, 16:41:37",Activity,2587065668
"3 Aug 2019, 16:41:41",Activity,2587169348
"3 Aug 2019, 16:41:43",Activity,2587295950
"3 Aug 2019, 18:12:22",Activity,2587526256
"4 Aug 2019, 11:46:35",Activity,2589309388
"4 Aug 2019, 11:46:58",Activity,2589141896
"4 Aug 2019, 19:35:01",Activity,2590569981
"5 Aug 2019, 07:50:38",Activity,2592128049
"5 Aug 2019, 07:50:41",Activity,2592080252
"6 Aug 2019, 09:38:18",Activity,2594738302
"6 Aug 2019, 15:41:50",Activity,2593827636
"6 Aug 2019, 15:41:55",Activity,2593267369
"7 Aug 2019, 05:22:18",Activity,2597161302
"8 Aug 2019, 23:08:08",Activity,2602088956
"8 Aug 2019, 23:08:18",Activity,2601582148
"8 Aug 2019, 23:08:21",Activity,2601586965
"10 Aug 2019, 15:39:46",Activity,2606475489
"10 Aug 2019, 15:39:53",Activity,2604997504
"10 Aug 2019, 15:39:55",Activity,2605964431
"10 Aug 2019, 15:40:08",Activity,2604611433
"10 Aug 2019, 15:40:11",Activity,2605279542
"11 Aug 2019, 21:31:53",Activity,2608966574
"13 Aug 2019, 07:11:42",Activity,2614442794
"13 Aug 2019, 13:02:08",Activity,2615155535
"13 Aug 2019, 13:02:09",Activity,2615156264
"13 Aug 2019, 15:56:03",Activity,2615469452
"13 Aug 2019, 20:32:31",Activity,2616475937
"13 Aug 2019, 21:14:09",Activity,2616628134
"14 Aug 2019, 07:52:32",Activity,2617584603
"16 Aug 2019, 23:35:22",Activity,2625100807
"18 Aug 2019, 13:54:19",Activity,2629605108
"18 Aug 2019, 18:11:50",Activity,2630083964
"18 Aug 2019, 18:11:53",Activity,2630312843
"18 Aug 2019, 18:11:55",Activity,2630386206
"19 Aug 2019, 04:47:44",Activity,2630947802
"19 Aug 2019, 04:47:47",Activity,2630941573
"19 Aug 2019, 10:22:59",Activity,2631768375
"19 Aug 2019, 15:47:49",Activity,2632643349
"19 Aug 2019, 18:11:07",Activity,2632918169
"19 Aug 2019, 18:39:12",Activity,2633270709
"20 Aug 2019, 20:31:05",Activity,2635898189
"20 Aug 2019, 20:31:11",Activity,2636211253
"21 Aug 2019, 13:47:56",Activity,2638281549
"22 Aug 2019, 12:47:30",Activity,2640834039
"23 Aug 2019, 05:27:23",Activity,2642380333
"23 Aug 2019, 13:20:02",Activity,2643794019
"23 Aug 2019, 13:20:03",Activity,2643788254
"24 Aug 2019, 19:18:53",Activity,2646202828
"24 Aug 2019, 19:18:55",Activity,2647834669
"24 Aug 2019, 19:18:56",Activity,2646947649
"25 Aug 2019, 08:19:50",Activity,2649044989
"25 Aug 2019, 14:40:28",Activity,2649977900
"25 Aug 2019, 19:00:02",Activity,2650644297
"26 Aug 2019, 08:50:37",Activity,2652311764
"26 Aug 2019, 19:18:26",Activity,2653524933
"27 Aug 2019, 07:22:23",Activity,2654984084
"27 Aug 2019, 09:17:40",Activity,2655073422
"27 Aug 2019, 09:50:21",Activity,2655301903
"27 Aug 2019, 09:50:22",Activity,2655297276
"27 Aug 2019, 20:36:54",Activity,2656909301
"28 Aug 2019, 10:03:30",Activity,2658186704
"29 Aug 2019, 09:29:03",Activity,2661076241
"29 Aug 2019, 18:14:16",Activity,2661988189
"1 Sep 2019, 19:03:12",Activity,2671364102
"1 Sep 2019, 19:03:20",Activity,2670410264
"2 Sep 2019, 07:02:08",Activity,2672065137
"2 Sep 2019, 10:07:25",Activity,2672573483
"2 Sep 2019, 11:57:09",Activity,2672535826
"2 Sep 2019, 15:58:03",Activity,2673210906
"2 Sep 2019, 15:58:24",Activity,2673475635
"2 Sep 2019, 15:58:26",Activity,2673497115
"3 Sep 2019, 21:02:18",Activity,2677415197
"5 Sep 2019, 13:32:19",Activity,2681278243
"5 Sep 2019, 17:19:47",Activity,2682487533
"5 Sep 2019, 18:12:43",Activity,2681791636
"6 Sep 2019, 12:19:57",Activity,2684067736
"6 Sep 2019, 18:43:28",Activity,2684947299
"7 Sep 2019, 10:49:30",Activity,2686805783
"7 Sep 2019, 11:30:03",Activity,2686909811
"7 Sep 2019, 13:47:22",Activity,2687406978
"8 Sep 2019, 05:10:47",Activity,2688387043
"8 Sep 2019, 09:30:34",Activity,2689731166
"8 Sep 2019, 16:24:08",Activity,2691341660
"8 Sep 2019, 16:24:26",Activity,2690816851
"8 Sep 2019, 17:25:04",Activity,2690988316
"8 Sep 2019, 17:25:17",Activity,2690055245
"8 Sep 2019, 17:25:38",Activity,2689965393
"8 Sep 2019, 17:25:44",Activity,2689784121
"8 Sep 2019, 17:25:57",Activity,2687939526
"8 Sep 2019, 18:24:25",Activity,2691585825
"8 Sep 2019, 21:49:54",Activity,2690296599
"9 Sep 2019, 12:13:56",Activity,2692806597
"9 Sep 2019, 15:58:03",Activity,2693612617
"9 Sep 2019, 17:53:09",Activity,2693850073
"10 Sep 2019, 18:47:38",Activity,2696993253
"10 Sep 2019, 18:47:42",Activity,2696517090
"10 Sep 2019, 19:34:56",Activity,2697163578
"11 Sep 2019, 08:37:23",Activity,2698447032
"11 Sep 2019, 18:21:40",Activity,2699680318
"12 Sep 2019, 09:23:21",Activity,2701402169
"12 Sep 2019, 17:15:08",Activity,2702267667
"12 Sep 2019, 18:18:29",Activity,2702681557
"13 Sep 2019, 08:23:09",Activity,2704105943
"13 Sep 2019, 13:03:28",Activity,2704561740
"14 Sep 2019, 12:42:55",Activity,2707332285
"14 Sep 2019, 15:32:41",Activity,2707126452
"14 Sep 2019, 15:40:42",Activity,2707818132
"14 Sep 2019, 15:40:43",Activity,2707711598
"15 Sep 2019, 14:19:05",Activity,2710255733
"15 Sep 2019, 16:35:37",Activity,2709883587
"15 Sep 2019, 18:47:46",Activity,2711985334
"16 Sep 2019, 08:04:31",Activity,2713030414
"16 Sep 2019, 14:21:55",Activity,2712162798
"16 Sep 2019, 18:27:02",Activity,2714403207
"16 Sep 2019, 21:49:42",Activity,2714102003
"17 Sep 2019, 09:56:02",Activity,2715827028
"18 Sep 2019, 11:11:10",Activity,2718716109
"19 Sep 2019, 09:49:36",Activity,2721630270
"19 Sep 2019, 16:52:41",Activity,2722572839
"19 Sep 2019, 20:18:29",Activity,2722739414
"20 Sep 2019, 03:01:28",Activity,2723427439
"20 Sep 2019, 08:02:01",Activity,2724311072
"20 Sep 2019, 08:02:09",Activity,2724216200
"20 Sep 2019, 09:20:02",Activity,2724396854
"21 Sep 2019, 16:21:08",Activity,2727946656
"21 Sep 2019, 16:21:12",Activity,2728031371
"21 Sep 2019, 16:21:26",Activity,2727170256
"21 Sep 2019, 16:21:28",Activity,2727032083
"21 Sep 2019, 19:37:11",Activity,2728525030
"23 Sep 2019, 14:28:35",Activity,2733187014
"24 Sep 2019, 21:11:50",Activity,2735570701
"25 Sep 2019, 09:16:10",Activity,2738072866
"25 Sep 2019, 17:13:27",Activity,2739015751
"25 Sep 2019, 17:13:31",Activity,2739151458
"26 Sep 2019, 05:22:10",Activity,2739911054
"26 Sep 2019, 07:54:59",Activity,2740656533
"26 Sep 2019, 07:55:04",Activity,2740656642
"26 Sep 2019, 10:04:03",Activity,2740782864
"26 Sep 2019, 11:17:36",Activity,2740939122
"27 Sep 2019, 19:42:59",Activity,2744575241
"27 Sep 2019, 19:43:01",Activity,2743979489
"27 Sep 2019, 22:59:34",Activity,2744825855
"28 Sep 2019, 19:41:02",Activity,2746950954
"29 Sep 2019, 16:23:39",Activity,2749523915
"29 Sep 2019, 18:52:20",Activity,2749270605
"30 Sep 2019, 08:23:52",Activity,2751302902
"30 Sep 2019, 11:15:19",Activity,2751575181
"30 Sep 2019, 17:51:55",Activity,2752242637
"1 Oct 2019, 06:19:49",Activity,2752955641
"1 Oct 2019, 08:12:43",Activity,2753740290
